age,married,sex,race,hispanic,hhinc,away,employ,numinc,violent,injury,medtreat,medexp,robbery,assault,pweight,pstrat,ppsu
36,0,0,1,2,.,1,1,0,0,0,0,0,0,0,2465.67226,60,1
88,1,0,1,2,6,1,0,0,0,0,0,0,0,0,2298.66459,86,1
85,1,1,1,2,6,1,0,0,0,0,0,0,0,0,2123.64485,86,1
37,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2465.67226,60,1
25,0,0,1,2,13,1,1,0,0,0,0,0,0,0,2503.04844,60,1
24,1,0,1,2,10,1,1,0,0,0,0,0,0,0,2832.06028,86,1
24,1,1,1,2,10,1,1,0,0,0,0,0,0,0,2313.73445,86,1
41,0,1,1,2,13,0,1,1,0,0,0,0,0,0,2215.25936,59,1
15,0,1,1,2,13,0,0,0,0,0,0,0,0,0,2824.65731,59,1
83,0,1,1,2,4,0,0,0,0,0,0,0,0,0,2127.30722,86,1
54,0,1,1,2,13,1,1,0,0,0,0,0,0,0,1984.39653,59,1
49,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2422.13332,59,1
45,1,1,4,2,14,1,0,0,0,0,0,0,0,0,2162.87461,59,1
82,0,1,1,2,.,0,0,0,0,0,0,0,0,0,2127.30722,86,1
50,1,1,1,2,.,0,0,1,0,0,0,0,0,0,1984.39653,59,1
70,0,0,1,2,4,0,0,0,0,0,0,0,0,0,2239.41298,86,1
85,1,1,1,2,.,1,0,0,0,0,0,0,0,0,2155.60733,86,1
37,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2150.36625,60,2
40,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2203.46738,86,1
42,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2568.42146,86,1
52,1,0,1,1,14,1,1,0,0,0,0,0,0,0,2217.02973,60,2
52,1,1,1,2,14,1,1,0,0,0,0,0,0,0,1937.69838,60,2
36,0,0,1,2,10,1,1,0,0,0,0,0,0,0,2487.44345,86,1
38,1,0,1,2,.,0,1,1,0,0,0,0,0,0,2494.98205,60,2
28,1,1,1,1,10,1,1,0,0,0,0,0,0,0,2397.99507,86,1
26,1,0,1,1,10,1,1,0,0,0,0,0,0,0,2622.7338,86,1
12,0,0,1,1,10,1,0,0,0,0,0,0,0,0,2264.1354,86,1
14,0,1,1,1,10,1,0,0,0,0,0,0,0,0,2506.80127,86,1
12,0,1,1,1,10,1,0,0,0,0,0,0,0,0,2525.40036,86,1
29,0,0,1,2,9,0,0,0,0,0,0,0,0,0,2495.61795,60,1
51,0,1,1,2,10,0,1,0,0,0,0,0,0,0,1937.69838,60,1
72,1,0,1,2,4,1,0,0,0,0,0,0,0,0,4613.58898,90,2
72,1,1,1,2,4,1,0,0,0,0,0,0,0,0,4378.28649,90,2
77,1,0,1,2,11,1,0,0,0,0,0,0,0,0,2313.0016,60,1
77,1,1,1,2,11,1,0,0,0,0,0,0,0,0,1896.02984,60,1
47,0,1,1,2,.,1,1,0,0,0,0,0,0,0,4865.48767,90,2
48,1,1,1,2,12,1,1,0,0,0,0,0,0,0,2048.53451,60,1
73,1,1,1,2,.,0,0,0,0,0,0,0,0,0,4378.28649,90,2
75,1,0,1,2,.,0,0,0,0,0,0,0,0,0,5084.49072,90,2
24,0,0,1,1,12,1,1,0,0,0,0,0,0,0,2748.40147,60,1
29,0,1,2,2,10,1,1,0,0,0,0,0,0,0,2612.59454,60,1
32,0,0,4,2,10,0,1,0,0,0,0,0,0,0,2425.25031,60,1
42,1,1,1,2,13,1,1,0,0,0,0,0,0,0,5402.01914,90,2
38,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5855.89874,90,2
20,0,0,1,2,9,1,1,0,0,0,0,0,0,0,2476.87746,60,1
19,0,1,1,2,9,1,1,0,0,0,0,0,0,0,3273.87921,60,1
41,0,0,1,2,8,1,1,0,0,0,0,0,0,0,5584.49565,90,2
42,0,0,1,2,.,0,0,0,0,0,0,0,0,0,2401.47715,60,1
46,0,1,1,2,12,1,1,0,0,0,0,0,0,0,4865.48767,90,2
71,1,1,1,2,10,1,0,0,0,0,0,0,0,0,1982.18243,60,2
27,1,1,1,2,4,1,1,0,0,0,0,0,0,0,5160.90911,90,2
30,1,0,1,2,4,1,1,0,0,0,0,0,0,0,5580.17657,90,2
57,0,1,1,2,12,1,1,0,0,0,0,0,0,0,2109.04279,60,2
36,1,0,1,2,10,1,1,0,0,0,0,0,0,0,5855.89874,90,2
33,1,1,1,2,10,1,1,0,0,0,0,0,0,0,4698.94095,90,2
37,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2494.98205,60,2
31,1,1,1,1,13,0,1,0,0,0,0,0,0,0,2271.38714,60,2
60,0,1,1,2,14,1,1,0,0,0,0,0,0,0,1875.8671,60,2
48,1,0,1,2,10,0,1,0,0,0,0,0,0,0,5449.65793,90,2
69,0,1,1,2,6,0,1,0,0,0,0,0,0,0,2184.58498,60,1
45,1,1,1,2,.,1,1,0,0,0,0,0,0,0,4865.48767,90,2
45,1,0,1,2,.,0,1,0,0,0,0,0,0,0,5449.65793,90,2
13,0,0,1,2,.,1,0,0,0,0,0,0,0,0,5458.41864,90,2
67,1,1,1,2,13,0,0,0,0,0,0,0,0,0,2184.58498,60,1
72,1,0,1,2,13,0,0,0,0,0,0,0,0,0,2095.00711,60,1
55,1,1,1,2,12,1,1,0,0,0,0,0,0,0,5052.52955,90,2
55,1,0,1,2,12,1,1,0,0,0,0,0,0,0,4721.20237,90,2
43,1,1,1,1,14,1,0,0,0,0,0,0,0,0,2147.00476,60,1
46,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2253.83555,60,1
14,0,0,1,1,14,0,0,0,0,0,0,0,0,0,2685.00224,60,1
35,0,0,1,2,.,1,1,0,0,0,0,0,0,0,6275.51594,90,2
34,0,1,1,2,.,1,1,0,0,0,0,0,0,0,4698.94095,90,2
59,0,1,1,2,.,1,0,0,0,0,0,0,0,0,5041.58296,90,2
84,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2313.0016,60,1
37,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5855.89874,90,2
33,0,0,1,1,11,1,1,0,0,0,0,0,0,0,2208.57905,60,2
39,0,0,1,2,3,1,1,0,0,0,0,0,0,0,5855.89874,90,2
39,0,0,1,2,10,1,1,0,0,0,0,0,0,0,2401.95748,60,2
29,1,0,1,2,12,0,1,1,0,0,0,0,0,0,5339.22665,90,2
28,1,1,1,2,12,1,1,0,0,0,0,0,0,0,5160.90911,90,2
49,0,1,1,2,5,1,1,0,0,0,0,0,0,0,2727.26448,60,2
21,1,1,1,2,5,1,0,0,0,0,0,0,0,0,2618.74063,60,2
61,1,1,1,2,11,0,1,0,0,0,0,0,0,0,5331.10771,90,2
68,1,0,1,2,11,1,0,0,0,0,0,0,0,0,4710.95307,90,2
40,0,1,1,1,4,1,1,0,0,0,0,0,0,0,2281.96696,60,2
40,0,0,1,1,4,1,1,0,0,0,0,0,0,0,2423.50715,60,2
87,0,1,1,2,3,0,0,0,0,0,0,0,0,0,4697.90409,90,2
39,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2539.43943,60,1
39,1,1,4,2,13,1,1,0,0,0,0,0,0,0,2151.97668,60,1
78,1,0,4,2,13,0,0,0,0,0,0,0,0,0,2363.24544,60,1
76,1,1,4,2,13,0,0,0,0,0,0,0,0,0,2083.48021,60,1
41,0,0,1,2,10,0,1,1,0,0,0,0,0,0,5761.31501,90,2
32,1,0,4,2,14,1,1,0,0,0,0,0,0,0,2801.99101,60,1
33,1,1,4,2,14,0,1,0,0,0,0,0,0,0,2762.51997,60,1
64,0,1,1,2,11,1,0,0,0,0,0,0,0,0,5233.51947,90,2
36,1,0,1,2,13,0,0,0,0,0,0,0,0,0,2539.43943,60,1
60,1,0,1,2,8,0,1,0,0,0,0,0,0,0,5371.90067,90,2
59,1,1,1,2,8,1,1,0,0,0,0,0,0,0,5112.51929,90,2
25,0,0,1,.,8,1,1,0,0,0,0,0,0,0,7482.7765,90,2
52,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2814.17417,60,1
67,1,1,1,2,13,0,1,0,0,0,0,0,0,0,4848.5404,90,2
72,1,0,1,2,13,1,0,0,0,0,0,0,0,0,4818.08772,90,2
74,1,0,4,2,5,1,0,0,0,0,0,0,0,0,2764.2067,60,1
74,0,0,4,2,5,0,0,0,0,0,0,0,0,0,2764.2067,60,1
43,0,1,4,2,5,1,1,0,0,0,0,0,0,0,2895.09716,60,1
69,1,1,4,2,5,0,0,0,0,0,0,0,0,0,2288.98646,60,1
30,0,1,1,2,6,1,1,0,0,0,0,0,0,0,4901.99409,90,2
39,0,0,1,2,4,1,1,0,0,0,0,0,0,0,2539.43943,60,1
35,0,1,1,2,12,0,1,0,0,0,0,0,0,0,5635.03515,90,2
41,0,1,1,1,12,1,1,0,0,0,0,0,0,0,2281.96696,60,2
79,0,0,1,2,13,0,0,0,0,0,0,0,0,0,4954.09628,90,2
28,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2229.67443,60,2
43,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2674.14452,60,2
52,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2095.27588,60,2
56,0,0,1,2,.,1,1,0,0,0,0,0,0,0,5286.32296,90,2
66,1,0,1,2,10,1,0,0,0,0,0,0,0,0,2037.13559,60,2
33,0,1,1,1,10,0,1,0,0,0,0,0,0,0,2540.3635,60,2
69,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1829.2151,60,2
30,0,1,1,2,14,1,1,0,0,0,0,0,0,0,2540.3635,60,2
36,0,1,1,2,14,0,1,0,0,0,0,0,0,0,2151.97668,60,2
62,1,1,1,2,6,0,0,0,0,0,0,0,0,0,5233.51947,90,2
60,1,0,1,2,6,0,1,0,0,0,0,0,0,0,5371.90067,90,2
33,1,1,1,2,13,0,0,0,0,0,0,0,0,0,2302.09997,60,2
43,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2402.39779,60,2
23,0,0,1,2,12,1,1,0,0,0,0,0,0,0,2739.55025,60,2
30,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2255.87922,60,2
51,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2863.62215,60,2
58,0,0,1,2,8,0,1,0,0,0,0,0,0,0,5228.75089,90,2
24,0,1,4,2,.,0,1,0,0,0,0,0,0,0,2583.38611,60,2
28,1,1,1,2,10,1,1,0,0,0,0,0,0,0,5398.33467,90,2
30,1,0,1,2,10,1,1,0,0,0,0,0,0,0,5429.92654,90,2
24,0,1,1,1,7,1,1,1,0,0,0,0,0,0,2656.9866,60,1
59,1,1,1,2,13,1,1,0,0,0,0,0,0,0,4870.42868,90,2
55,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5228.75089,90,2
37,1,1,1,1,3,1,1,0,0,0,0,0,0,0,2108.77005,60,1
44,1,0,1,1,3,0,1,1,0,0,0,0,0,0,2354.1633,60,1
16,0,1,1,1,3,1,1,1,0,0,0,0,0,0,3021.00239,60,1
12,0,1,1,1,3,1,0,0,0,0,0,0,0,0,2403.45828,60,1
18,0,1,1,1,3,1,1,0,0,0,0,0,0,0,3452.09656,60,1
39,1,0,1,2,.,1,1,0,0,0,0,0,0,0,5623.06228,90,2
39,1,1,4,2,.,1,1,0,0,0,0,0,0,0,5297.204,90,2
22,0,1,2,2,3,1,1,1,1,1,1,0,0,1,3186.12388,60,1
46,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2411.10399,60,1
72,0,1,1,2,4,0,0,0,0,0,0,0,0,0,5014.4327,90,2
31,0,0,1,2,11,1,1,0,0,0,0,0,0,0,2403.63777,60,2
28,1,1,1,2,12,0,0,0,0,0,0,0,0,0,5398.33467,90,2
28,1,0,1,2,12,1,1,0,0,0,0,0,0,0,5882.39767,90,2
25,0,0,1,2,8,1,1,0,0,0,0,0,0,0,2301.78576,60,2
36,0,1,1,2,2,0,0,0,0,0,0,0,0,0,5297.204,90,2
25,0,1,1,2,12,1,1,0,0,0,0,0,0,0,2550.34279,60,2
37,1,0,1,2,12,1,1,0,0,0,0,0,0,0,5623.06228,90,2
21,0,0,1,1,7,1,0,2,0,0,0,0,0,0,3263.89958,60,2
20,0,1,1,1,7,1,1,0,0,0,0,0,0,0,3172.23849,60,2
45,1,1,1,2,13,1,1,0,0,0,0,0,0,0,5322.69384,90,2
45,1,0,1,2,13,1,1,0,0,0,0,0,0,0,5588.29206,90,2
43,0,0,1,2,13,0,1,0,0,0,0,0,0,0,2653.39198,60,1
35,1,1,1,2,.,0,1,0,0,0,0,0,0,0,5297.204,90,2
36,1,0,1,2,.,0,1,0,0,0,0,0,0,0,5623.06228,90,2
36,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2394.93298,60,1
50,1,0,1,2,8,0,1,1,1,0,0,0,0,0,4786.2273,90,2
42,1,1,1,2,8,1,0,0,0,0,0,0,0,0,5110.37434,90,2
19,0,0,1,2,8,1,1,0,0,0,0,0,0,0,9450.68809,90,2
16,0,1,1,2,8,1,1,0,0,0,0,0,0,0,6732.4194,90,2
15,0,1,1,2,8,1,0,0,0,0,0,0,0,0,5772.32206,90,2
35,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2394.93298,60,1
33,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2403.63777,60,1
83,1,1,1,2,2,0,0,0,0,0,0,0,0,0,4760.4015,90,2
84,1,0,1,2,2,0,0,0,0,0,0,0,0,0,5869.3875,90,2
36,1,0,1,2,7,1,1,0,0,0,0,0,0,0,5623.06228,90,2
26,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2301.78576,60,2
24,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2634.092,60,2
22,1,0,1,2,9,1,1,0,0,0,0,0,0,0,6216.15578,90,2
22,1,1,1,2,9,1,1,0,0,0,0,0,0,0,5523.88188,90,2
22,1,1,1,2,8,0,0,0,0,0,0,0,0,0,5523.88188,90,2
23,1,0,1,2,8,0,1,0,0,0,0,0,0,0,6216.15578,90,2
54,1,0,4,2,12,1,1,0,0,0,0,0,0,0,2522.29542,66,2
55,1,1,4,2,12,0,1,0,0,0,0,0,0,0,2499.90608,66,2
25,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2311.1433,60,2
29,1,0,1,2,13,1,1,1,0,0,0,0,0,0,2301.78576,60,2
23,0,1,1,2,9,1,1,0,0,0,0,0,0,0,2719.45648,66,2
53,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2277.68231,60,2
50,1,1,1,2,13,1,1,0,0,0,0,0,0,0,1945.65455,60,2
33,0,1,1,2,9,0,1,0,0,0,0,0,0,0,2142.87323,66,2
45,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2283.39086,60,2
43,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2172.01017,60,2
46,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2213.90886,66,2
48,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2283.39086,60,2
46,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2038.98278,60,2
15,0,0,1,2,14,1,0,0,0,0,0,0,0,0,2779.59226,60,2
60,0,1,1,2,12,1,1,0,0,0,0,0,0,0,2450.2173,66,2
36,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2417.53418,60,2
12,0,1,1,2,14,1,0,0,0,0,0,0,0,0,2313.84355,60,2
39,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2564.07068,66,2
39,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2646.30585,66,2
64,0,1,1,2,13,1,1,1,0,0,0,0,0,0,2405.36501,66,2
65,0,0,1,2,7,1,1,0,0,0,0,0,0,0,2173.82245,60,1
49,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2676.3163,66,2
43,1,1,1,2,14,0,1,0,0,0,0,0,0,0,2413.12514,66,2
28,0,0,1,2,8,1,1,0,0,0,0,0,0,0,2301.78576,60,1
32,1,1,1,1,9,0,1,1,0,0,0,0,0,0,2235.47221,66,1
44,1,0,1,1,9,1,1,0,0,0,0,0,0,0,2665.09155,66,1
25,0,0,4,2,.,1,1,0,0,0,0,0,0,0,2472.12651,60,1
24,0,0,4,2,.,1,1,0,0,0,0,0,0,0,3056.5374,60,1
62,1,0,1,2,10,0,0,0,0,0,0,0,0,0,2208.6909,62,1
62,1,1,1,2,10,0,1,0,0,0,0,0,0,0,2017.7745,62,1
48,1,0,2,2,12,0,1,0,0,0,0,0,0,0,3065.5891,66,1
36,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2601.13806,66,1
37,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2410.34973,66,1
40,0,1,1,2,14,1,0,0,0,0,0,0,0,0,2434.77876,66,1
43,0,1,1,1,12,1,1,0,0,0,0,0,0,0,2103.66313,123,2
43,1,1,1,2,14,0,0,0,0,0,0,0,0,0,2325.33794,66,1
32,0,1,1,1,10,1,1,0,0,0,0,0,0,0,2225.53459,123,2
70,1,0,1,2,14,1,0,0,0,0,0,0,0,0,2336.48804,66,1
63,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2115.45568,66,1
55,1,1,1,1,8,0,1,0,0,0,0,0,0,0,2066.4675,123,2
63,1,0,1,1,8,1,1,0,0,0,0,0,0,0,2587.35024,123,2
35,0,1,1,1,8,0,0,0,0,0,0,0,0,0,2469.05716,123,2
81,0,1,1,1,8,0,0,0,0,0,0,0,0,0,1937.24948,123,2
26,0,0,1,1,8,1,1,0,0,0,0,0,0,0,2701.0158,123,2
58,.,0,2,2,14,0,1,0,0,0,0,0,0,0,2722.1895,66,1
48,0,0,2,2,14,1,1,0,0,0,0,0,0,0,3465.69797,66,1
40,1,0,1,1,2,1,1,0,0,0,0,0,0,0,2352.99847,123,2
34,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2225.53459,123,2
63,1,1,1,1,9,0,1,0,0,0,0,0,0,0,2105.34752,123,2
39,0,1,1,1,9,1,0,0,0,0,0,0,0,0,2469.05716,123,2
12,0,1,1,1,9,0,0,0,0,0,0,0,0,0,2650.72774,123,2
74,1,0,1,1,9,0,0,0,0,0,0,0,0,0,2052.71515,123,2
15,0,0,1,1,9,0,0,0,0,0,0,0,0,0,2630.80004,123,2
34,0,1,1,1,9,0,0,0,0,0,0,0,0,0,2455.87372,123,2
25,0,1,2,2,11,1,1,0,0,0,0,0,0,0,2817.2701,63,1
32,1,1,1,1,9,0,0,0,0,0,0,0,0,0,1638.1244,123,2
36,1,0,1,1,9,1,1,0,0,0,0,0,0,0,1799.38106,123,2
23,0,1,2,2,8,0,1,0,0,0,0,0,0,0,2984.06435,63,1
32,1,1,1,1,8,0,0,0,0,0,0,0,0,0,1638.1244,123,2
12,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1701.36228,123,2
33,1,0,1,1,8,1,1,0,0,0,0,0,0,0,1798.92199,123,2
55,.,1,2,2,.,0,0,0,0,0,0,0,0,0,2607.43082,63,1
44,1,0,1,1,8,0,1,0,0,0,0,0,0,0,1731.94532,123,2
29,1,1,1,1,8,0,0,0,0,0,0,0,0,0,1638.8272,123,2
74,1,0,1,2,9,0,0,0,0,0,0,0,0,0,2293.55659,63,2
69,1,1,1,2,9,0,0,0,0,0,0,0,0,0,2357.08927,63,2
37,1,1,1,1,13,1,0,0,0,0,0,0,0,0,2106.95676,123,2
50,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2172.2745,123,2
42,1,1,1,2,14,0,0,0,0,0,0,0,0,0,2256.64875,63,2
46,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2314.37771,63,2
54,1,0,1,1,12,1,1,0,0,0,0,0,0,0,2172.2745,123,2
40,1,1,1,1,12,1,1,0,0,0,0,0,0,0,2103.66313,123,2
62,1,0,1,2,14,1,0,0,0,0,0,0,0,0,2259.47214,63,2
62,1,1,1,2,14,1,0,0,0,0,0,0,0,0,2376.49129,63,2
55,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2033.42392,63,2
59,1,1,1,2,14,0,1,0,0,0,0,0,0,0,2131.91797,63,2
70,1,0,1,1,3,0,0,0,0,0,0,0,0,0,2052.71515,123,2
69,1,1,1,1,3,0,0,0,0,0,0,0,0,0,2140.48471,123,2
61,0,1,1,2,13,1,0,0,0,0,0,0,0,0,2249.4642,63,2
55,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2171.48652,63,2
29,1,0,1,1,3,1,1,0,0,0,0,0,0,0,2445.23885,123,2
28,1,1,1,1,3,1,0,0,0,0,0,0,0,0,2226.4894,123,2
56,1,0,2,2,.,0,0,0,0,0,0,0,0,0,2502.00049,63,2
45,0,1,1,1,3,0,1,0,0,0,0,0,0,0,2007.1807,123,2
16,0,0,1,1,3,1,0,0,0,0,0,0,0,0,2942.08776,123,2
39,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2353.98926,63,2
13,0,1,1,2,14,0,0,0,0,0,0,0,0,0,2395.45954,63,2
55,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2157.23068,63,2
55,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2276.82161,63,2
43,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2306.63974,123,2
39,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2066.20025,123,2
52,1,0,2,2,14,1,1,0,0,0,0,0,0,0,3538.86386,63,1
47,1,1,2,2,14,1,1,0,0,0,0,0,0,0,2036.04764,63,1
15,0,0,2,2,14,1,0,0,0,0,0,0,0,0,2855.8469,63,1
20,0,1,1,2,.,1,1,0,0,0,0,0,0,0,2558.11388,63,1
61,0,1,1,1,6,1,1,0,0,0,0,0,0,0,2092.29254,123,2
41,1,0,1,2,13,1,1,1,0,0,0,0,0,0,2766.68851,63,1
46,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2540.65786,63,1
52,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2702.00298,123,2
53,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2468.00306,63,1
39,1,1,1,1,9,1,1,0,0,0,0,0,0,0,2066.20025,123,2
15,0,1,1,1,9,0,0,0,0,0,0,0,0,0,2977.3312,123,2
41,1,0,1,1,9,1,1,0,0,0,0,0,0,0,2306.63974,123,2
26,0,1,1,2,8,0,1,0,0,0,0,0,0,0,2555.66798,63,2
29,1,1,1,1,8,1,1,0,0,0,0,0,0,0,2263.33505,123,2
37,1,0,1,1,8,1,1,0,0,0,0,0,0,0,2438.21899,123,2
32,1,1,1,1,10,1,0,0,0,0,0,0,0,0,2210.33973,123,2
14,0,1,1,1,10,0,0,0,0,0,0,0,0,0,2977.3312,123,2
15,0,0,1,1,10,1,0,0,0,0,0,0,0,0,2662.82978,123,2
36,1,1,1,1,10,1,1,0,0,0,0,0,0,0,2066.20025,123,2
35,0,1,1,2,11,1,1,0,0,0,0,0,0,0,2502.23559,63,2
42,0,0,1,2,11,1,1,0,0,0,0,0,0,0,2788.20443,63,2
34,0,1,1,1,10,1,1,0,0,0,0,0,0,0,2210.33973,123,2
15,0,0,1,1,10,0,0,0,0,0,0,0,0,0,2662.82978,123,2
42,0,1,1,2,8,1,1,0,0,0,0,0,0,0,2413.98302,63,2
15,0,1,1,2,8,1,0,0,0,0,0,0,0,0,2769.4266,63,2
50,1,1,2,2,.,1,1,0,0,0,0,0,0,0,1882.66809,63,1
69,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1756.30375,123,2
51,1,1,2,2,11,1,1,0,0,0,0,0,0,0,1882.66809,63,1
40,0,1,1,1,11,1,1,0,0,0,0,0,0,0,2316.41702,123,2
13,0,0,1,1,11,1,0,0,0,0,0,0,0,0,2581.59408,123,2
44,1,0,1,2,13,1,1,0,0,0,0,0,0,0,2788.20443,63,1
31,1,1,1,2,13,1,1,0,0,0,0,0,0,0,2313.97732,63,1
31,0,0,1,1,14,1,1,0,0,0,0,0,0,0,2241.92119,123,2
53,1,1,1,2,13,0,1,0,0,0,0,0,0,0,2356.84457,63,1
37,1,0,1,1,9,0,1,0,0,0,0,0,0,0,2438.21899,123,2
38,1,1,1,1,9,1,1,0,0,0,0,0,0,0,2066.20025,123,2
47,1,1,1,2,14,0,1,0,0,0,0,0,0,0,2248.98763,66,1
56,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2249.99096,66,1
23,0,0,1,2,14,1,1,0,0,0,0,0,0,0,2853.166,66,1
35,1,1,1,1,9,1,1,0,0,0,0,0,0,0,2066.20025,123,2
70,0,1,1,1,9,1,0,0,0,0,0,0,0,0,1921.12157,123,2
17,0,0,1,1,9,0,0,0,0,0,0,0,0,0,3161.9091,123,2
37,1,0,1,1,9,1,1,0,0,0,0,0,0,0,2438.21899,123,2
65,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2337.95819,66,1
52,1,1,1,.,14,0,1,0,0,0,0,0,0,0,2207.37071,66,1
35,1,1,1,2,14,0,0,0,0,0,0,0,0,0,2008.31072,123,2
44,1,0,4,2,14,1,1,0,0,0,0,0,0,0,2242.01372,123,2
13,0,1,1,2,14,1,0,0,0,0,0,0,0,0,2288.96034,123,2
50,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2380.10213,66,1
17,0,0,1,2,14,1,1,0,0,0,0,0,0,0,3260.70199,66,1
48,1,1,1,2,14,0,1,0,0,0,0,0,0,0,2248.98763,66,1
15,0,0,1,2,14,1,0,0,0,0,0,0,0,0,3010.0009,66,1
40,0,0,1,1,14,1,1,0,0,0,0,0,0,0,2306.63974,123,2
56,1,0,1,2,14,0,1,0,0,0,0,0,0,0,2249.99096,66,1
48,1,1,4,2,14,0,0,0,0,0,0,0,0,0,2248.98763,66,1
28,0,1,1,1,6,1,1,0,0,0,0,0,0,0,2263.33505,123,2
25,0,1,1,1,6,1,0,0,0,0,0,0,0,0,2497.58646,123,2
42,1,0,1,2,13,0,1,0,0,0,0,0,0,0,2624.2294,66,1
37,1,1,1,1,13,1,1,0,0,0,0,0,0,0,2510.69352,66,1
17,0,1,1,1,13,1,1,1,0,0,0,0,0,0,3215.78501,66,1
33,1,1,1,1,13,1,0,0,0,0,0,0,0,0,2210.33973,123,2
34,1,0,1,1,13,1,1,0,0,0,0,0,0,0,2241.92119,123,2
30,1,1,1,2,14,0,1,2,1,0,0,0,0,0,2176.82646,66,1
32,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2682.14583,66,1
55,1,0,1,1,5,1,0,0,0,0,0,0,0,0,2179.96948,123,2
55,0,1,1,2,13,1,1,0,0,0,0,0,0,0,2358.97498,66,1
23,0,0,1,2,13,1,1,1,0,0,0,0,0,0,2684.24689,123,2
24,0,0,1,2,13,1,1,1,0,0,0,0,0,0,3148.219,123,2
30,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2682.14583,66,1
26,1,1,1,2,14,0,1,0,0,0,0,0,0,0,2390.83734,66,1
53,0,1,1,1,3,0,1,0,0,0,0,0,0,0,2072.57521,123,2
21,0,0,1,1,3,1,1,0,0,0,0,0,0,0,3198.0361,123,2
19,0,0,1,1,3,0,1,0,0,0,0,0,0,0,2872.09432,123,2
50,1,0,2,2,14,0,1,0,0,0,0,0,0,0,3083.40591,67,1
50,1,1,2,2,14,0,1,0,0,0,0,0,0,0,2213.59727,67,1
18,0,0,2,2,14,0,0,0,0,0,0,0,0,0,4253.65076,67,1
22,0,0,2,2,14,1,0,0,0,0,0,0,0,0,5177.50237,67,1
43,1,1,1,1,9,1,0,0,0,0,0,0,0,0,2204.80025,123,2
14,0,1,1,1,9,1,0,0,0,0,0,0,0,0,2811.32099,123,2
44,1,0,1,1,9,1,1,0,0,0,0,0,0,0,2599.82789,123,2
40,1,0,1,2,14,1,1,0,0,0,0,0,0,0,2624.2294,67,1
42,1,1,1,2,14,1,1,0,0,0,0,0,0,0,2496.99004,67,1
